MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),AMOUNT IN DAS FOR IMPORT CORRESPONDING TO THE ADJUSTING SCHEDULES FOR FLOW DEVIATIONS (€),AMOUNT IN DAS FOR EXPORT CORRESPONDING TO THE ADJUSTING SCHEDULES FOR FLOW DEVIATIONS (€),AMOUNT IN DAS FOR GUARANTEES OF COMMERCIAL SCHEDULES (€),AMOUNT IN DAS FOR RETURN OF GUARANTEES OF COMMERCIAL SCHEDULES (€),DEVIATION CREDIT OR DEBIT FOR HTSO DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),DEVIATION CREDIT OR DEBIT FOR HTSO DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),AMOUNT IN DAS FOR ENERGY OFFERS CORRESPONDING TO MONTHLY DEVIATIONS ON THE INTERCONNECTIONS (€),AMOUNT IN DAS FOR LOAD DECLARATIONS CORRESPONDING TO MONTHLY DEVIATIONS ON THE INTERCONNECTIONS (€),ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),LOSSES OND OTHER (€),TOTAL (€)
201106,9,6/20/2011,4,4571.636596,402,91,0,0,0,0,0,0,0,0,3926.968667,-4861.982448,2836.98419,1901.970409
201106,9,6/20/2011,5,4536.329539,402,90,0,0,0,0,0,0,0,0,4360.167475,-1342.375253,3157.045454,6174.837676
201106,9,6/20/2011,6,4557.194197,402,71,0,579.955,0,0,0,0,0,0,3139.566745,-789.6157378,4250.882245,7180.788252
201106,9,6/20/2011,7,4684.005151,402,57,0,591.107,0,0,0,0,0,0,9908.010033,-1434.804409,4124.546547,13188.85917
201106,9,6/20/2011,8,5391.301277,387,50,-262.066,486.694,0,0,0,0,0,0,8118.630683,38.8071957,5675.26753,14057.33341
201106,9,6/20/2011,9,6065.940125,387,80,-277.865,516.035,0,0,0,0,0,0,12358.62018,-2799.808018,1248.405658,11045.38782
201106,9,6/20/2011,10,6667.044456,387,89,-246.2645964,0,0,0,0,0,0,0,10706.03299,-1321.714977,2043.677709,11181.73113
201106,9,6/20/2011,11,6954.26845,387,87,-246.4461964,0,0,0,0,0,0,0,12213.81928,-26422.8416,821.2058531,-13634.26266
201106,9,6/20/2011,12,7201.999709,387,85,-246.4732716,0,0,0,0,0,0,0,15468.15493,-25035.10093,1508.694398,-8304.724873
201106,9,6/20/2011,13,7376.408611,387,55,-433.727,681.571,0,0,0,0,0,0,15642.12561,-19658.06538,1769.135932,-1998.959835
201106,9,6/20/2011,14,7281.766985,387,55,-433.783,805.597,0,0,0,0,0,0,15768.31617,-22883.95418,3778.684096,-2965.139914
201106,9,6/20/2011,15,6878.511919,387,50,-434.546,807.014,0,0,0,0,0,0,16936.83388,516.3123008,462.1956908,18287.80987
201106,9,6/20/2011,16,6690.081699,387,50,-433.867,805.753,0,0,0,0,0,0,15750.41868,-7186.911153,1121.003486,10056.39701
201106,9,6/20/2011,17,6493.660951,387,50,-366.457,680.563,0,0,0,0,0,0,11011.93182,168.6670936,891.7440902,12386.449
201106,9,6/20/2011,18,6483.303114,387,50,-300.055,557.245,0,0,0,0,0,0,10997.83165,-4362.575669,1029.315979,7921.761958
201106,9,6/20/2011,19,6549.530293,387,50,-433.79,805.61,0,0,0,0,0,0,14733.74911,-8590.716018,957.8990318,7472.752119
201106,9,6/20/2011,20,6583.647192,387,50,-300.923,558.857,0,0,0,0,0,0,10121.79783,7200.021851,2390.467696,19970.22138
201106,9,6/20/2011,21,6651.051476,387,55,-284.522,528.398,0,0,0,0,0,0,10807.7957,2053.415341,1353.702518,14458.78956
201106,9,6/20/2011,22,7074.685154,387,55,-284.928,529.152,0,0,0,0,0,0,18860.78728,5120.195653,2384.762768,26609.9697
201106,9,6/20/2011,23,6722.407584,387,55,-280.371,520.689,0,0,0,0,0,0,7260.843447,560.6379268,2489.909386,10551.70876
201106,9,6/20/2011,24,6299.152704,387,90,0,663.884,0,0,0,0,0,0,11270.96502,-463.5907959,2342.202616,13813.46084
201106,9,6/20/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201106,9,6/21/2011,1,5767.483972,387,90,0,1645.855,0,0,0,0,0,0,53180.82073,5135.606788,1980.285305,61942.56783
201106,9,6/21/2011,2,5268.056251,237,35,0,1155.711,0,0,0,0,0,0,9773.058507,7305.122438,3320.39991,21554.29185
201106,9,6/21/2011,3,4987.653101,212,10,0,1128.409,0,0,0,0,0,0,3219.566741,839.1034541,2455.506876,7642.586071
201106,9,6/21/2011,4,4860.114688,237,35,0,1088,0,0,0,0,0,0,3038.092783,67.94191505,2417.907199,6611.941898
201106,9,6/21/2011,5,4801.307948,237,35,0,765,0,0,0,0,0,0,4678.718583,1941.400815,2345.906491,9731.025889
201106,9,6/21/2011,6,4810.641044,213,11,0,765,0,0,0,0,0,0,751.0394477,1841.631807,1701.723767,5059.395022
201106,9,6/21/2011,7,4971.808116,212,10,0,1088,0,0,0,0,0,0,8497.485398,191.753023,2672.068367,12449.30679
201106,9,6/21/2011,8,5595.720236,198,11,-577.5,1072.5,0,0,0,0,0,0,8236.526135,1290.564326,2365.994261,12388.08472
201106,9,6/21/2011,9,6285.417627,218,31,-674.674,1252.966,0,0,0,0,0,0,10708.3679,784.3931356,430.9345166,12501.98755
201106,9,6/21/2011,10,6909.638957,207,10,-414.4521278,0,0,0,0,0,0,0,24401.52958,850.8929678,340.7478919,25178.71831
201106,9,6/21/2011,11,7162.885471,227,20,-414.4235828,0,0,0,0,0,0,0,30451.33734,-43.51238872,8.89980919,30002.30117
201106,9,6/21/2011,12,7377.750171,207,10,-414.4529791,0,0,0,0,0,0,0,36604.2688,3440.58113,1603.885039,41234.28199
201106,9,6/21/2011,13,7524.785987,197,10,-730.31,1147.63,0,0,0,0,0,0,43328.1925,2293.285401,1191.021799,47229.8197
201106,9,6/21/2011,14,7525.895558,197,10,-730.324,1356.316,0,0,0,0,0,0,49059.11309,155.6145681,2726.082335,52566.80199
201106,9,6/21/2011,15,7183.240718,207,10,-730.289,1356.251,0,0,0,0,0,0,38113.88849,5683.62488,889.2586128,45312.73398
201106,9,6/21/2011,16,6824.259236,207,10,-730.268,1356.212,0,0,0,0,0,0,28571.51607,1368.219578,972.1599141,31537.83956
201106,9,6/21/2011,17,6575.055579,197,10,-730.226,1356.134,0,0,0,0,0,0,20088.05636,910.1782952,256.1082902,21880.25094
201106,9,6/21/2011,18,6618.035018,222,35,-730.268,1356.212,0,0,0,0,0,0,28442.1169,2312.109085,136.7692526,31516.93924
201106,9,6/21/2011,19,6737.07976,197,10,-730.289,1356.251,0,0,0,0,0,0,38892.35703,2297.446389,872.7505543,42688.51597
201106,9,6/21/2011,20,6756.084339,222,35,-730.282,1356.238,0,0,0,0,0,0,38009.54789,6521.47907,1025.932702,46182.91566
201106,9,6/21/2011,21,6734.549807,222,35,-730.303,1356.277,0,0,0,0,0,0,38176.95072,11651.08119,485.4081499,50939.41405
201106,9,6/21/2011,22,6828.705821,222,35,-730.289,1356.251,0,0,0,0,0,0,39838.99935,4538.401958,1396.245446,46399.60875
201106,9,6/21/2011,23,6667.50274,222,35,-688.324,1278.316,0,0,0,0,0,0,58985.04941,2211.699049,1193.834565,62980.57503
201106,9,6/21/2011,24,6221.025317,232,45,0,1645.906,0,0,0,0,0,0,20813.96097,3344.650024,212.8577824,26017.37478
201106,9,6/21/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201106,9,6/22/2011,1,5738.177734,271,38,0,1645.906,0,0,0,0,0,0,11866.99997,974.5448457,762.6649853,15250.1158
201106,9,6/22/2011,2,5253.522788,155,0,0,1342.133,0,0,0,0,0,0,2968.308226,2526.352818,1510.62378,8347.417824
201106,9,6/22/2011,3,4968.813431,155,0,0,1134.308,0,0,0,0,0,0,-1560.851651,-503.7043353,944.3107455,14.06275969
201106,9,6/22/2011,4,4812.882195,175,0,0,730.099,0,0,0,0,0,0,53.02008242,-175.5523714,1104.038089,1711.604801
201106,9,6/22/2011,5,4753.468997,175,0,0,682.516,0,0,0,0,0,0,196.1157767,283.3982408,1170.309082,2332.3391
201106,9,6/22/2011,6,4771.712958,175,0,0,677.654,0,0,0,0,0,0,266.182374,405.9260358,1104.285826,2454.048236
201106,9,6/22/2011,7,4950.185279,177,0,0,730.371,0,0,0,0,0,0,295.2704396,567.3011573,957.7582863,2550.700883
201106,9,6/22/2011,8,5647.753592,140,0,-630,1170,0,0,0,0,0,0,6126.525666,7550.255886,822.4306781,15039.21223
201106,9,6/22/2011,9,6267.728851,130,0,-677.726,1258.634,0,0,0,0,0,0,12690.35721,2748.176511,-487.7701934,15531.67153
201106,9,6/22/2011,10,6874.908987,135,0,-384.6060196,0,0,0,0,0,0,0,11408.58807,4626.486717,-1330.269136,14320.19963
201106,9,6/22/2011,11,7093.551508,177,3,-384.6109658,0,0,0,0,0,0,0,17479.6589,-281.1363079,-721.3743443,16092.53728
201106,9,6/22/2011,12,7280.134708,135,0,-384.6566653,0,0,0,0,0,0,0,37871.16091,8329.616875,259.8834284,46076.00455
201106,9,6/22/2011,13,7341.792015,130,0,-677.747,1065.031,0,0,0,0,0,0,41846.97733,11064.15029,-826.109263,52472.30236
201106,9,6/22/2011,14,7220.635781,130,0,-677.747,1258.673,0,0,0,0,0,0,46775.269,6803.292469,-531.1594597,53628.328
201106,9,6/22/2011,15,7012.927167,130,0,-677.747,1258.673,0,0,0,0,0,0,42489.96297,18754.39731,-1482.555249,60342.73103
201106,9,6/22/2011,16,6749.628919,130,0,-677.726,1258.634,0,0,0,0,0,0,16517.19856,816.6290134,-890.9788029,17023.75677
201106,9,6/22/2011,17,6511.093414,130,0,-677.726,1258.634,0,0,0,0,0,0,14283.58421,1270.112859,-648.8893715,15485.7157
201106,9,6/22/2011,18,6485.407293,130,0,-677.726,1258.634,0,0,0,0,0,0,14121.19927,1556.626686,-421.1703713,15837.56358
201106,9,6/22/2011,19,6527.255217,130,0,-677.726,1258.634,0,0,0,0,0,0,11614.76487,923.3791363,-344.4452734,12774.60673
201106,9,6/22/2011,20,6542.659606,130,0,-677.726,1258.634,0,0,0,0,0,0,3550.19651,971.6112845,-238.6843,4864.031495
201106,9,6/22/2011,21,6587.900019,130,0,-677.726,1258.634,0,0,0,0,0,0,20209.69642,2527.862034,-670.8155108,22647.65095
201106,9,6/22/2011,22,7064.774866,130,0,-677.726,1258.634,0,0,0,0,0,0,11461.27698,2998.471012,-218.9505381,14821.70545
201106,9,6/22/2011,23,6733.386027,130,0,-677.726,1258.634,0,0,0,0,0,0,7003.579767,1122.550104,209.373208,8916.411079
201106,9,6/22/2011,24,6252.618545,130,0,0,1638.885,0,0,0,0,0,0,8045.61865,1605.804447,-271.0521362,11019.25596
201106,9,6/22/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201106,9,6/23/2011,1,5737.383947,130,0,0,1598.85,0,0,0,0,0,0,4828.779072,338.8855759,892.9019001,7659.416548
201106,9,6/23/2011,2,5294.039081,90,0,-124.27266,255.18,0,0,0,0,0,0,6943.931078,1098.199386,3173.866591,11346.90439
201106,9,6/23/2011,3,5040.86783,140,50,-78.29880461,160.696,0,0,0,0,0,0,1535.745103,150.7848316,1778.882394,3547.809525
201106,9,6/23/2011,4,4892.416119,205,70,-79.1352131,162.308,0,0,0,0,0,0,1953.308139,-2378.097654,1964.966742,1623.350015
201106,9,6/23/2011,5,4794.115501,227,92,-77.79049314,159.512,0,0,0,0,0,0,1566.245757,827.0189505,1711.124049,4186.110263
201106,9,6/23/2011,6,4834.883188,205,70,-77.79049314,159.512,0,0,0,0,0,0,4226.358412,372.2553559,3333.221658,8013.556933
201106,9,6/23/2011,7,4988.810953,210,75,-83.73028518,171.808,0,0,0,0,0,0,7663.578436,-1365.799768,2876.966714,9262.823097
201106,9,6/23/2011,8,5621.544313,75,0,-630,990,0,0,0,0,0,0,5408.789789,48212.107,873.8829507,54854.77974
201106,9,6/23/2011,9,6312.155045,65,0,-948.479,1490.467,0,0,0,0,0,0,8438.282456,325.387641,-511.4388637,8794.219233
201106,9,6/23/2011,10,6921.395863,15,0,-450,4050,0,0,0,0,0,0,16272.34493,2967.610464,714.1262609,23554.08165
201106,9,6/23/2011,11,7259.522249,15,0,-450,4050,0,0,0,0,0,0,12974.02433,2998.299203,-491.6744418,19080.64909
201106,9,6/23/2011,12,7490.001385,15,0,-450,4050,0,0,0,0,0,0,21098.86176,-5300.045682,616.9710755,20015.78715
201106,9,6/23/2011,13,7646.098732,15,0,-900,2400,0,0,0,0,0,0,26107.36424,-9891.999751,977.0731552,18692.43765
201106,9,6/23/2011,14,7667.895516,15,0,-1050,1650,0,0,0,0,0,0,37582.54279,-10209.27645,1656.933501,29630.19984
201106,9,6/23/2011,15,7369.557009,15,0,-1050,1650,0,0,0,0,0,0,13457.18801,5218.998256,-239.3237409,19036.86252
201106,9,6/23/2011,16,7019.519533,15,0,-1050,1650,0,0,0,0,0,0,17951.19837,3803.166286,-812.1368406,21542.22781
201106,9,6/23/2011,17,6781.399388,19,0,-1050,1650,0,0,0,0,0,0,11079.18902,5171.947835,-14.21140594,16836.92545
201106,9,6/23/2011,18,6844.596465,15,0,-1050,1650,0,0,0,0,0,0,9792.251664,3574.390962,280.0920843,14246.73471
201106,9,6/23/2011,19,6969.433763,15,0,-1050,1650,0,0,0,0,0,0,25971.36492,-294.7654847,921.506958,27198.1064
201106,9,6/23/2011,20,6982.545682,15,0,-1050,1650,0,0,0,0,0,0,31622.4294,-3233.445621,-34.23289599,28954.75088
201106,9,6/23/2011,21,6981.260433,15,0,-1050,1650,0,0,0,0,0,0,30867.60823,570.1063678,774.2179282,32811.93253
201106,9,6/23/2011,22,7239.00815,15,0,-1050,1650,0,0,0,0,0,0,17010.98506,-10473.92465,-3.816526897,7133.243875
201106,9,6/23/2011,23,6913.224569,15,0,-1050,1650,0,0,0,0,0,0,26708.53856,4880.691021,923.2627364,33112.49231
201106,9,6/23/2011,24,6498.793344,65,0,-278.564,572,0,0,0,0,0,0,15560.92739,2529.908252,-877.3326073,17506.93903
201106,9,6/23/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201106,9,6/24/2011,1,5953.498627,65,0,-185.15424,380,0,0,0,0,0,0,8947.924175,17062.90929,-601.8893787,25603.78984
201106,9,6/24/2011,2,5490.585217,76,1,-155.84,320,0,0,0,0,0,0,5694.772685,1789.828271,3893.869312,11542.63027
201106,9,6/24/2011,3,5215.063077,75,0,-132.418242,271.8,0,0,0,0,0,0,5273.259612,139.7141773,4021.26271,9573.618257
201106,9,6/24/2011,4,5048.313956,75,0,-130.1952768,267.076,0,0,0,0,0,0,6775.822509,-4921.938453,4618.117861,6608.88264
201106,9,6/24/2011,5,4965.155959,75,0,-86.361044,177.1,0,0,0,0,0,0,5824.377732,-13831.59231,4139.422699,-3777.052919
201106,9,6/24/2011,6,4964.876783,90,0,-93.566602,191.9,0,0,0,0,0,0,5964.275222,-14777.75663,4883.455495,-3831.692515
201106,9,6/24/2011,7,5058.919902,75,0,-130.1126774,266.992,0,0,0,0,0,0,10870.96054,-6936.078738,4637.803971,8709.565093
201106,9,6/24/2011,8,5749.360581,50,0,-476.126,748.198,0,0,0,0,0,0,9395.261086,-4937.331684,2359.052131,7089.053534
201106,9,6/24/2011,9,6454.569571,50,0,-674.597,1060.081,0,0,0,0,0,0,10386.95067,-7696.376265,2135.604077,5211.662477
201106,9,6/24/2011,10,7009.377132,50,0,-299.7,2697.3,0,0,0,0,0,0,8680.418825,1628.340073,3352.262653,16058.62155
201106,9,6/24/2011,11,7130.491964,50,0,-299.7,2697.3,0,0,0,0,0,0,9077.957757,3292.246295,2260.156959,17027.96101
201106,9,6/24/2011,12,7159.339989,50,0,-299.697,2697.273,0,0,0,0,0,0,13788.93927,2219.504249,3321.231517,21727.25103
201106,9,6/24/2011,13,7151.237107,50,0,-599.406,1598.416,0,0,0,0,0,0,22571.24507,4607.915346,1993.141277,30171.31169
201106,9,6/24/2011,14,7075.527252,50,0,-699.314,1098.922,0,0,0,0,0,0,21238.15262,2092.535529,1252.863913,24983.16006
201106,9,6/24/2011,15,6797.879315,50,0,-699.3,1098.9,0,0,0,0,0,0,16856.61747,3883.723998,1006.463082,22146.40455
201106,9,6/24/2011,16,6784.818663,50,0,-699.3,1098.9,0,0,0,0,0,0,7512.515365,3156.297085,2171.624135,13240.03659
201106,9,6/24/2011,17,6697.551151,50,0,-699.272,1098.856,0,0,0,0,0,0,10548.0677,1547.515374,3203.601131,15698.76821
201106,9,6/24/2011,18,6756.946484,50,0,-699.279,1098.867,0,0,0,0,0,0,12419.67776,1843.789437,4872.769896,19535.8251
201106,9,6/24/2011,19,6949.342591,50,0,-699.293,1098.889,0,0,0,0,0,0,7822.897557,17.78063875,3436.920792,11677.19499
201106,9,6/24/2011,20,6899.848952,50,0,-699.3,1098.9,0,0,0,0,0,0,8000.369941,-696.3262754,3053.642444,10757.28611
201106,9,6/24/2011,21,6834.555537,50,0,-699.3,1098.9,0,0,0,0,0,0,8908.922633,-1219.080536,3492.030373,11581.47247
201106,9,6/24/2011,22,6974.349299,50,0,-699.307,1098.911,0,0,0,0,0,0,11316.20756,-6754.165318,3279.528188,8241.17443
201106,9,6/24/2011,23,6830.266338,50,0,-699.272,1098.856,0,0,0,0,0,0,10708.69489,-4380.128354,3401.602442,10129.75298
201106,9,6/24/2011,24,6640.886192,50,0,-190.54362,391.26,0,0,0,0,0,0,7990.419036,-6980.816548,4606.150344,5816.469213
201106,9,6/24/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201106,9,6/25/2011,1,6167.702339,50,0,-192.970008,396,0,0,0,0,0,0,7384.661946,-1667.137202,2438.496072,8359.050808
201106,9,6/25/2011,2,5722.282335,65,0,-193.00248,396,0,0,0,0,0,0,5363.951939,-8110.620453,4049.708522,1506.037528
201106,9,6/25/2011,3,5406.918916,65,0,-187.321628,384.644,0,0,0,0,0,0,7518.635046,703.8074987,4384.609356,12804.37427
201106,9,6/25/2011,4,5220.399919,65,0,-175.38192,360,0,0,0,0,0,0,9237.484947,-55.78579973,3898.792599,13265.10983
201106,9,6/25/2011,5,5070.667643,80,0,-170.671219,350.204,0,0,0,0,0,0,6602.703757,953.0331639,4054.502246,11789.77195
201106,9,6/25/2011,6,4954.81876,80,0,-169.644432,348,0,0,0,0,0,0,5142.206896,3953.861878,5209.573508,14483.99785
201106,9,6/25/2011,7,4878.034916,65,0,-132.540552,271.8,0,0,0,0,0,0,6384.177755,-628.6963725,4716.326046,10611.06688
201106,9,6/25/2011,8,5281.103561,50,0,-365.925,575.025,0,0,0,0,0,0,3704.667307,774.9943734,5536.075457,10224.83714
201106,9,6/25/2011,9,5891.35296,50,0,-672,1056,0,0,0,0,0,0,5680.048765,864.2118106,5171.188992,12099.44957
201106,9,6/25/2011,10,6477.929368,50,0,-298.494,2686.446,0,0,0,0,0,0,6151.958704,-699.5470791,4023.786683,11864.15031
201106,9,6/25/2011,11,6637.747841,50,0,-298.5,2686.5,0,0,0,0,0,0,17853.17078,1657.112395,4728.362714,26626.64589
201106,9,6/25/2011,12,6597.811608,50,0,-298.503,2686.527,0,0,0,0,0,0,37657.73396,4287.2094,377.4234452,44710.3908
201106,9,6/25/2011,13,6604.672637,50,0,-597.006,1592.016,0,0,0,0,0,0,40757.74299,17517.34964,1947.1105,61217.21313
201106,9,6/25/2011,14,6546.537711,50,0,-696.514,1094.522,0,0,0,0,0,0,48298.40533,1886.58026,0.092606882,50583.0862
201106,9,6/25/2011,15,6397.577708,50,0,-696.507,1094.511,0,0,0,0,0,0,32900.05181,1869.614265,66.83941295,35234.50948
201106,9,6/25/2011,16,6216.628651,50,0,-696.493,1094.489,0,0,0,0,0,0,14094.40553,2868.402263,1193.371813,18554.17561
201106,9,6/25/2011,17,6001.489692,50,0,-696.486,1094.478,0,0,0,0,0,0,16522.9989,6001.644683,1628.485606,24551.12119
201106,9,6/25/2011,18,6047.300602,50,0,-696.486,1094.478,0,0,0,0,0,0,14903.57501,3546.797815,2760.307032,21608.67185
201106,9,6/25/2011,19,6160.493526,50,0,-696.486,1094.478,0,0,0,0,0,0,11232.35668,2954.467053,2096.92152,16681.73725
201106,9,6/25/2011,20,6130.139642,50,0,-696.493,1094.489,0,0,0,0,0,0,14527.18402,4826.46212,2154.689094,21906.33123
201106,9,6/25/2011,21,6052.938764,50,0,-596.994,1591.984,0,0,0,0,0,0,22390.756,5536.004054,1102.870535,30024.62059
201106,9,6/25/2011,22,6448.404081,50,0,-596.994,1591.984,0,0,0,0,0,0,22101.50354,2027.248033,1502.026002,26625.76757
201106,9,6/25/2011,23,6442.804458,50,0,-693,1089,0,0,0,0,0,0,16002.26171,3529.144626,2612.959419,22540.36576
201106,9,6/25/2011,24,6143.462735,50,0,-192.852,396,0,0,0,0,0,0,17780.4087,-584.7917236,2340.199163,19738.96414
201106,9,6/25/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201106,9,6/26/2011,1,5757.428111,50,0,-188.6067181,387.216,0,0,0,0,0,0,18847.37884,-5581.15417,4441.877991,17906.71194
201106,9,6/26/2011,2,5313.499033,85,20,-188.6597539,387.212,0,0,0,0,0,0,14265.70484,-1369.229671,6691.616689,19786.64411
201106,9,6/26/2011,3,5006.38394,85,20,-132.403612,271.876,0,0,0,0,0,0,4112.483482,-504.521407,7075.349552,10822.78402
201106,9,6/26/2011,4,4797.375155,85,20,-132.4557504,271.8,0,0,0,0,0,0,4024.687372,9.247367831,7094.506638,11267.78563
201106,9,6/26/2011,5,4684.506748,85,20,-103.9147019,213.14,0,0,0,0,0,0,2999.712235,-764.2700394,6355.130549,8699.798042
201106,9,6/26/2011,6,4575.806394,85,20,-103.9241818,213.1,0,0,0,0,0,0,4311.273602,381.6904406,6205.555584,11007.69544
201106,9,6/26/2011,7,4398.438778,85,20,-77.10693976,157.94,0,0,0,0,0,0,5101.610886,-859.0756359,3554.142812,7877.511122
201106,9,6/26/2011,8,4579.150424,70,20,-75.97630128,155.76,0,0,0,0,0,0,2707.321542,1092.630389,3239.697029,7119.432659
201106,9,6/26/2011,9,4997.552676,70,20,-77.73771483,159.608,0,0,0,0,0,0,3172.742535,5694.40874,4146.181407,13095.20297
201106,9,6/26/2011,10,5404.534267,70,20,-152.2354942,312.392,0,0,0,0,0,0,7617.623824,747.750429,3362.934665,11888.46542
201106,9,6/26/2011,11,5767.37083,70,20,-165.61468,340,0,0,0,0,0,0,10036.48113,-1586.776421,2384.662218,11008.75225
201106,9,6/26/2011,12,6013.838826,70,20,-165.65344,340,0,0,0,0,0,0,11230.27497,-443.5926668,395.4822172,11356.51108
201106,9,6/26/2011,13,6090.594713,70,20,-526.866,1404.976,0,0,0,0,0,0,14551.55329,-6018.940573,-341.0252401,9069.697477
201106,9,6/26/2011,14,5930.22083,70,20,-526.698,1404.528,0,0,0,0,0,0,9505.061565,656.8610067,-1044.780051,9994.972521
201106,9,6/26/2011,15,5534.930618,70,20,-170.7896516,350.624,0,0,0,0,0,0,5841.757156,-691.7205891,41.84844985,5371.719365
201106,9,6/26/2011,16,5282.774135,70,20,-170.819783,350.552,0,0,0,0,0,0,9118.427854,2475.89484,637.9461174,12412.00103
201106,9,6/26/2011,17,5200.817294,70,20,-170.853436,350.552,0,0,0,0,0,0,9125.865784,5.556200474,610.5057621,9921.62631
201106,9,6/26/2011,18,5347.242408,70,20,-175.4028,360,0,0,0,0,0,0,7225.289977,-632.7843402,1737.234752,8514.337589
201106,9,6/26/2011,19,5565.745091,70,20,-187.4252331,384.852,0,0,0,0,0,0,6698.853602,-3714.976056,2029.274815,5210.579128
201106,9,6/26/2011,20,5649.896528,70,20,-187.4717759,384.848,0,0,0,0,0,0,5675.135316,419.4594234,768.8318573,7060.802821
201106,9,6/26/2011,21,5869.613457,70,20,-187.6467646,385.076,0,0,0,0,0,0,6942.344357,-4940.759389,712.7711482,2911.785352
201106,9,6/26/2011,22,6429.197324,70,20,-188.4793567,387.228,0,0,0,0,0,0,13056.75784,-3231.637629,2072.079637,12095.94849
201106,9,6/26/2011,23,6336.905773,50,0,-188.580036,387.228,0,0,0,0,0,0,7044.506474,3153.679553,896.7174589,11293.55145
201106,9,6/26/2011,24,5918.948998,50,0,-188.7252062,387.216,0,0,0,0,0,0,5674.107083,3206.28742,31.97159128,9110.856888
201106,9,6/26/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201106,9,6/27/2011,1,5386.634831,50,0,-188.601464,387.272,0,0,0,0,0,0,11008.2982,-340.2341803,3334.981461,14201.71602
201106,9,6/27/2011,2,4917.14676,65,0,-132.5193516,271.8,0,0,0,0,0,0,3801.648014,-767.793769,3591.130964,6764.265857
201106,9,6/27/2011,3,4656.506056,65,0,-126.3255145,258.92,0,0,0,0,0,0,3257.997138,-1740.346699,3910.64988,5560.894805
201106,9,6/27/2011,4,4556.820845,65,0,-105.878357,216.74,0,0,0,0,0,0,4710.740239,-343.8941468,3977.398036,8455.105771
201106,9,6/27/2011,5,4467.080016,65,0,-102.9424542,210.58,0,0,0,0,0,0,4686.714802,416.0852565,4394.918184,9605.355788
201106,9,6/27/2011,6,4545.482014,65,0,-102.9620082,210.62,0,0,0,0,0,0,5960.998542,512.6051888,5593.273159,12174.53488
201106,9,6/27/2011,7,4736.072817,65,0,-123.5393184,253.2,0,0,0,0,0,0,10321.98161,-4520.994101,4491.482599,10422.13079
201106,9,6/27/2011,8,5422.764709,50,0,-614.39,965.47,0,0,0,0,0,0,38904.01652,-7842.43662,3935.43077,35348.09067
201106,9,6/27/2011,9,6062.832802,50,0,-677.768,1065.064,0,0,0,0,0,0,51179.90461,-8702.106224,967.6512358,43832.74562
201106,9,6/27/2011,10,6621.144597,50,0,-290.481,2614.329,0,0,0,0,0,0,12612.74217,2400.077979,99.17134762,17435.8395
201106,9,6/27/2011,11,6798.767997,50,0,-290.481,2614.329,0,0,0,0,0,0,18449.33465,2795.030273,-93.58222523,23474.6307
201106,9,6/27/2011,12,6660.303719,50,0,-290.487,2614.383,0,0,0,0,0,0,29406.12131,3112.680716,-1345.714115,33496.98391
201106,9,6/27/2011,13,6667.769699,50,0,-580.974,1549.264,0,0,0,0,0,0,47241.59401,3157.616382,-3130.475694,48237.0247
201106,9,6/27/2011,14,6643.855992,50,0,-677.803,1065.119,0,0,0,0,0,0,53836.87332,1814.400008,-2003.51237,54035.07696
201106,9,6/27/2011,15,6421.986929,50,0,-677.803,1065.119,0,0,0,0,0,0,40543.23554,4041.8576,-1308.146839,43664.2623
201106,9,6/27/2011,16,6155.109287,50,0,-677.789,1065.097,0,0,0,0,0,0,27199.38891,3727.288397,-1069.750845,30244.23446
201106,9,6/27/2011,17,6087.61533,50,0,-677.789,1065.097,0,0,0,0,0,0,23136.25831,2882.305033,-712.8617023,25693.00964
201106,9,6/27/2011,18,6141.579317,50,0,-677.789,1065.097,0,0,0,0,0,0,26641.88538,3132.11527,-95.1234547,30066.1852
201106,9,6/27/2011,19,6260.073434,50,0,-677.789,1065.097,0,0,0,0,0,0,24456.73685,1639.277751,353.5817558,26836.90436
201106,9,6/27/2011,20,6319.822514,50,0,-677.789,1065.097,0,0,0,0,0,0,20209.35086,3193.936793,624.8562569,24415.45191
201106,9,6/27/2011,21,6411.87642,50,0,-677.803,1065.119,0,0,0,0,0,0,16348.87992,2904.949033,837.5431949,20478.68815
