MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€),RES FLOOR (€)
201503,7,21/03/2015,21,"7,240,942,145,868",0,0,0,"8,938,505,376,146","-795,952,510,524","4,766,481,085,261",600,"186,911,411,794,847,000,000,000,000,000,000,000,000",0,0,"8,232,744,221,071,280,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"144,570,753,794,868,000,000,000,000,000,000,000,000",0
201503,7,21/03/2015,22,"6,898,381,697,273",0,0,0,"8,637,363,016,375","385,143,961,936","4,222,746,676,364",",6","230,929,020,230,336,000,000,000,000,000,000,000,000",0,0,"7,472,207,254,983,580,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"135,342,443,230,042,000,000,000,000,000,000,000,000","2,919,003"
201503,7,21/03/2015,23,"6,326,070,873,266",0,0,0,"4,772,440,831,428","-346,579,024,341","4,564,286,192,308",",06",",2387190826001066872643079831803369579984",0,0,"6,283,803,184,314,400,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,747,012,918,001,000,000,000,000,000,000,000,000","3,711,301"
201503,7,21/03/2015,24,"5,908,118,563,557",0,0,0,"6,085,404,323,925","137,938,094,882","3,215,676,154,679",",06",",208493371136354672277160333635615135143",0,0,"5,480,912,538,420,310,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,897,670,385,098,000,000,000,000,000,000,000,000","3,574,098"
201503,7,21/03/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,7,22/03/2015,1,"5,384,565,812,445",0,0,0,"-887,962,535,862","1,859,891,675,706","3,588,580,505,402",",06",",0838526442931857088697595893292209763393",0,0,"3,288,703,532,793,210,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,008,157,988,379,740,000,000,000,000,000,000,000,000","2,651,022"
201503,7,22/03/2015,2,"4,906,189,072,844",0,0,0,"111,741,315,964","1,860,229,366,358","1,757,131,812,382",",12",",0555956272422191935196167461538740874595",0,0,"2,730,309,672,620,390,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,654,204,288,143,530,000,000,000,000,000,000,000,000","2,685,039"
201503,7,22/03/2015,3,"482,723,454,825",0,0,0,"549,817,917,899","-419,222,883,721","2,364,066,921,684",",06",",0519923832923276685703550763379317541961",0,0,"2,643,139,883,753,250,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,038,836,392,204,570,000,000,000,000,000,000,000,000","1,785,965"
201503,7,22/03/2015,4,"4,637,975,838,903",0,0,0,"-238,242,247,551","580,026,876,513","1,828,869,874,754",",036",",0543991297406445556863184047723918283791",0,0,"243,994,653,320,851,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,593,977,169,737,690,000,000,000,000,000,000,000,000","1,930,373"
201503,7,22/03/2015,5,"445,812,527,405",0,0,0,"-478,399,551,375","1,124,894,946,521","2,077,772,992,987",",03",",056051449707052281909287121967436967997",0,0,"2,254,383,940,714,630,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,711,281,345,258,370,000,000,000,000,000,000,000,000","2,307,402"
201503,7,22/03/2015,6,"4,431,675,003,404",0,0,0,"-230,035,530,229","924,623,567,806","1,997,547,413,293",",03",",0552347375508482088460916569243968672201",0,0,"2,227,712,561,752,530,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,662,133,299,546,840,000,000,000,000,000,000,000,000","2,778,057"
201503,7,22/03/2015,7,"4,424,180,258,485",0,0,0,"-683,665,435,803","2,100,980,579,312","1,645,539,495,396",",03",",0557498190820960218491009647835892529714",0,0,"2,220,184,022,619,040,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,437,842,160,949,000,000,000,000,000,000,000,000,000","3,696,105"
201503,7,22/03/2015,8,"4,659,486,968,624",0,0,0,"-28,684,453,487","6,824,564,479,039","1,767,404,177,547",",03",",0605787886390979114145009227932470316823",0,0,"2,462,632,172,109,340,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,355,892,674,889,180,000,000,000,000,000,000,000,000","5,769,243"
201503,7,22/03/2015,9,"4,976,338,337,559",0,0,0,"3,203,018,488,171","7,886,280,353,878","2,103,114,741,138",",036",",0459785386030124610680805994676119277562",0,0,"2,808,944,420,148,830,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,346,348,638,502,980,000,000,000,000,000,000,000,000","18,221,789"
201503,7,22/03/2015,10,"538,315,539,705",0,0,0,"-910,414,437,522","5,176,918,852,362","2,024,272,242,157",",03",",0448339161460213190307491856927801390676",0,0,"3,286,980,894,138,500,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,347,583,470,956,170,000,000,000,000,000,000,000,000","10,771,429"
201503,7,22/03/2015,11,"5,719,686,514,854",0,0,0,"65,442,440,341","1,413,033,558,555","2,521,905,490,662",",072",",0485710388371127522646003678989148140941",0,0,"371,080,214,615,898,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,605,559,384,541,170,000,000,000,000,000,000,000,000","11,705,882"
201503,7,22/03/2015,12,"5,975,395,685,475",0,0,0,"411,009,147,618","28,094,779,976","3,616,309,318,426",",03",",0592112678483173481261249528344985685315",0,0,"4,050,015,490,125,680,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,968,124,513,077,590,000,000,000,000,000,000,000,000","11,979,047"
201503,7,22/03/2015,13,"6,164,194,993,454",0,0,0,"620,490,256,421","-204,666,638,872","5,400,608,840,844",",06",",0795527385998579944636521340256425377149",0,0,"4,309,988,215,794,050,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"268,914,222,894,286,000,000,000,000,000,000,000,000","8,671,674"
201503,7,22/03/2015,14,"6,135,242,993,954",0,0,0,"3,845,986,373,028","-387,079,203,443","7,103,249,169,215",",06",",080499873306844137650719108621485493835",0,0,"4,269,596,976,762,010,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,413,350,962,860,070,000,000,000,000,000,000,000,000","12,707,014"
201503,7,22/03/2015,15,"5,889,905,857,392",0,0,0,"449,145,960,845","1,202,284,856,418","4,349,479,674,093",",06",",0803459087186994109378630655114008133116",0,0,"3,934,957,556,670,620,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,419,437,732,171,720,000,000,000,000,000,000,000,000","27,372,441"
201503,7,22/03/2015,16,"6,083,482,188,515",0,0,0,"3,287,493,599,972","148,580,492,626","6,625,502,976,514",",06",",0926914409708647462440759698767301209042",0,0,"4,197,858,810,940,730,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,666,053,398,369,100,000,000,000,000,000,000,000,000","18,056,593"
201503,7,22/03/2015,17,"604,743,120,177",0,0,0,"-1,631,290,470,534","1,420,325,844,522","5,516,065,554,365",",06",",0672618619661191710597017092899984025328",0,0,"4,148,252,834,327,150,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,930,272,935,876,490,000,000,000,000,000,000,000,000","9,160,905"
201503,7,22/03/2015,18,"5,857,241,835,524",0,0,0,"-8,863,929,662,957","6,581,063,729,981","4,439,522,620,781",",06",",1105193807830412789748812180029944134503",0,0,"389,143,389,430,426,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,246,426,186,956,660,000,000,000,000,000,000,000,000","6425,51"
201503,7,22/03/2015,19,"6,197,192,240,246",20,0,0,"-1,356,289,519,815","-568,670,987,839","1,998,291,927,034",",036",",1187629184731225602801809990533528310143",0,0,"4,384,417,863,106,120,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,908,093,796,351,960,000,000,000,000,000,000,000,000","6,984,677"
201503,7,22/03/2015,20,"6,942,710,347,393",15,0,0,"7,959,954,275,005","-371,966,550,988","4,489,582,566,509",",18",",2807212477961282689671829885957580778075",0,0,"5,491,058,059,726,400,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"123,782,350,156,446,000,000,000,000,000,000,000,000","4,429,867"
201503,7,22/03/2015,21,"6,964,016,564,254",35,0,0,"8,244,614,456,556","584,518,911,161","3,213,783,346,606",360,",2844020057747098618674825863549401326015",0,0,"5,556,449,717,506,690,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111,794,327,059,104,000,000,000,000,000,000,000,000",0
201503,7,22/03/2015,22,"6,665,755,940,333",50,0,0,"2,128,805,038,134","80,687,620,337","2,199,474,471,109",",036",",2805686724413765285341492530216067992682",0,0,"5,115,795,266,322,610,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"101,616,680,099,635,000,000,000,000,000,000,000,000","5,572,645"
201503,7,22/03/2015,23,"617,559,396,865",10,0,0,"77,195,623,985","104,402,752,307","1,866,853,074,391",",036",",2597527994255035126611333800057337833952",0,0,"433,996,436,608,673,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,681,687,674,514,830,000,000,000,000,000,000,000,000","8,323,651"
201503,7,22/03/2015,24,"5,729,435,039,328",10,0,0,"907,659,957,242","33,050,471,886","2,043,170,951,165",",036",",2335074238489248570724433288852255655491",0,0,"3,736,471,168,309,620,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,504,538,920,309,460,000,000,000,000,000,000,000,000","9,069,603"
201503,7,22/03/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,7,23/03/2015,1,"5,108,393,589,121",10,0,0,"158,288,888,686","-22,298,293,873","1,717,018,505,097",",036",",2402848310863866492234156570991878739269",0,0,"3,848,293,515,431,440,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,695,698,388,510,030,000,000,000,000,000,000,000,000","5,589,633"
201503,7,23/03/2015,2,"4,731,287,087,613",0,0,0,"955,672,877,454","-960,584,733,411","1,872,582,409,642",",036",",147046875",0,0,"3,288,209,152,307,180,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"518,338,989,808,434,000,000,000,000,000,000,000,000","9,492,886"
201503,7,23/03/2015,3,"467,510,916,993",0,0,0,"10,824,023,241","277,061,553,122","3,270,119,680,099",",06",",147046875",0,0,"3,210,586,274,674,100,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,944,375,404,959,320,000,000,000,000,000,000,000,000","2,455,255"
201503,7,23/03/2015,4,"452,002,968,389",0,0,0,"281,056,113,903","2,871,691,803","327,733,025,054",",036",",147046875",0,0,"3,001,120,305,157,300,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,708,898,132,167,100,000,000,000,000,000,000,000,000","7,697,402"
201503,7,23/03/2015,5,"4,415,849,831,588",0,0,0,"-796,237,913,365","-775,226,420,443","4,178,300,321,581",",036",",147046875",0,0,"2,864,372,024,938,650,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,650,200,813,660,280,000,000,000,000,000,000,000,000","8,694,345"
201503,7,23/03/2015,6,"4,562,717,141,699",0,0,0,"-1,028,346,431,463","6,818,603,543","3,218,076,537,569",",036",",147046875",0,0,"3,058,073,531,561,080,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,993,633,998,092,490,000,000,000,000,000,000,000,000","2,098,204"
201503,7,23/03/2015,7,"4,817,008,357,469",0,0,0,"36,130,508,001","572,954,336,739","2,486,758,723,188",",036",",147046875",0,0,"3,408,439,824,700,750,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,664,427,715,468,310,000,000,000,000,000,000,000,000","1528,25"
201503,7,23/03/2015,8,"5,757,149,719,541",0,0,0,"2,406,890,994,354","3,073,757,551","3,399,488,506,056",600,",1751807354227889600487953644403781640745",0,0,"486,873,210,746,054,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"472,591,501,406,441,000,000,000,000,000,000,000,000",0
201503,7,23/03/2015,9,"6,310,085,106,758",0,0,0,"3,188,909,675,447","346,822,236,617","6,067,931,216,698",600,",2048561079978652028057334553217444342788",0,0,"5,848,860,523,866,760,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,534,101,772,714,740,000,000,000,000,000,000,000,000",0
201503,7,23/03/2015,10,"6,740,848,829,163",0,0,0,"459,202,303,132","463,982,496,462","4,764,791,178,258",600,",2151745933649286948692255188138079263423",0,0,"6,674,673,197,957,640,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,731,983,148,676,840,000,000,000,000,000,000,000,000","335,815"
201503,7,23/03/2015,11,"6,829,791,659,413",0,0,0,"533,974,009,358","672,344,119,435","4,016,728,533,483",600,",2231100762518334567739874235757126882471",0,0,"685,197,458,037,264,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,720,107,769,053,130,000,000,000,000,000,000,000,000","2,734,265"
201503,7,23/03/2015,12,"6,882,715,155,389",0,0,0,"3,917,732,881,855","72,722,113,666","363,048,491,084",600,",2231085176580834567739874235757126882471",0,0,"695,857,679,142,239,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,873,055,227,713,040,000,000,000,000,000,000,000,000",0
201503,7,23/03/2015,13,"6,997,987,959,975",0,0,0,"4,182,564,218,832","1,268,627,232,091","3,273,066,749,139",600,",2231116348455834567739874235757126882471",0,0,"7,193,615,372,465,560,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,444,028,020,717,930,000,000,000,000,000,000,000,000",0
201503,7,23/03/2015,14,"7,001,858,204,638",0,0,0,"1,715,372,750,202","332,332,194,079","2,212,192,219,435",",6","220,133,885,775,642,000,000,000,000,000,000,000,000",0,0,"7,201,574,445,966,050,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,347,897,926,056,310,000,000,000,000,000,000,000,000",0
201503,7,23/03/2015,15,"6,783,886,204,356",0,0,0,"247,241,032,394","914,056,195,744","2,642,005,673,134",",12","219,141,822,283,579,000,000,000,000,000,000,000,000",0,0,"6,760,175,020,694,540,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,073,070,370,918,190,000,000,000,000,000,000,000,000","14614,72"
201503,7,23/03/2015,16,"6,869,416,417,359",0,0,0,"2,991,174,390,964","686,079,678,259","2,945,492,328,071",",35","218,844,123,064,829,000,000,000,000,000,000,000,000",0,0,"6,931,712,135,586,240,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"108,646,906,374,079,000,000,000,000,000,000,000,000",0
201503,7,23/03/2015,17,"6,780,306,505,375",0,0,0,"2,762,593,826,758","-437,359,008,127","289,796,738,659",",035",",2191468691585794885200191696074587199931",0,0,"6,753,042,528,734,600,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"119,536,283,615,317,000,000,000,000,000,000,000,000","8,219,613"
201503,7,23/03/2015,18,"6,620,524,886,006",0,0,0,"2,773,686,172,505","430,708,123,954","3,793,739,185,268",",035",",2051126972835794885200191696074587199931",0,0,"6,438,514,471,277,690,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"115,786,152,293,079,000,000,000,000,000,000,000,000","5,382,191"
201503,7,23/03/2015,19,"6,939,118,235,964",0,0,0,"5,337,995,857,331","-749,592,761,211","4,764,862,839,314",",06",",224161283901610847405036591210246176439",0,0,"7,073,093,619,323,060,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125,593,116,624,864,000,000,000,000,000,000,000,000","3,101,468"
201503,7,23/03/2015,20,"7,477,678,036,852",0,0,0,"-302,753,820,813","42,108,011,362","6,096,994,783,784",600,"255,086,479,658,724,000,000,000,000,000,000,000,000",0,0,"8,213,615,250,432,160,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138,202,843,045,045,000,000,000,000,000,000,000,000",0
201503,7,23/03/2015,21,"7,498,948,245,989",0,0,0,"-9,536,395,750,998","-4,756,324,451","18,543,616,782,612",245,"256,867,729,658,724,000,000,000,000,000,000,000,000",0,0,"8,260,408,864,005,930,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"145,700,805,814,621,000,000,000,000,000,000,000,000",0
201503,7,23/03/2015,22,"7,077,538,238,789",30,0,0,"12,322,009,327,376","23,182,665,515","4,353,158,416,858",",06",",3153651129343089053095003091363247495314",0,0,"7,420,603,744,718,550,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"166,973,031,065,805,000,000,000,000,000,000,000,000","3078,1"
201503,7,23/03/2015,23,"6,451,593,991,713",0,0,0,"12,306,758,798,544","-284,952,104,755","3,145,472,911,945",",06",",250639393385578515107299741953963386574",0,0,"6,114,133,103,111,750,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"157,193,883,946,183,000,000,000,000,000,000,000,000","3579,69"
201503,7,23/03/2015,24,"5,925,478,090,347",0,0,0,"7,118,423,899,972","-96,226,536,054","1,585,125,454,561",",06",",2664984188942266221085631933546517497509",0,0,"5,157,599,613,833,270,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125,524,547,443,073,000,000,000,000,000,000,000,000","3,873,597"
201503,7,23/03/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,7,24/03/2015,1,"5,337,019,285,587",0,0,0,"283,893,787,136","-425,196,689,543","2,398,821,256,434",",06",",2385878021208200957285692927752067970215",0,0,"2,803,519,311,974,760,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"748,896,080,002,927,000,000,000,000,000,000,000,000","965,633"
201503,7,24/03/2015,2,"4,841,796,676,911",0,0,0,"-4,443,926,628,572","98,243,188,215","1,717,078,587,118",",06",",1809247915033804656745926671256332856714",0,0,"230,737,989,321,884,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,765,554,674,154,470,000,000,000,000,000,000,000,000","1,556,907"
201503,7,24/03/2015,3,"4,780,934,136,034",0,0,0,"139,014,273,757","-337,807,726,643","1,959,225,469,568",",06",",147046875",0,0,"224,973,585,147,826,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,136,067,154,937,310,000,000,000,000,000,000,000,000","1,293,985"
201503,7,24/03/2015,4,"4,725,532,786,014",0,0,0,"-471,923,702,452","1,083,046,238,266","2,176,921,824,855",",06",",147046875",0,0,"2,197,898,178,579,570,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,773,300,411,592,090,000,000,000,000,000,000,000,000","1,207,628"
201503,7,24/03/2015,5,"4,608,078,851,571",0,0,0,"-792,920,657,409","989,259,471,186","2,292,721,103,587",",036",",147046875",0,0,"2,089,997,716,788,690,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,510,274,715,441,420,000,000,000,000,000,000,000,000","1,377,951"
201503,7,24/03/2015,6,"4,683,820,128,131",0,0,0,"4,455,279,559","794,713,674,201","2,031,854,442,658",",036",",147046875",0,0,"2,159,267,385,066,730,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,953,946,608,773,620,000,000,000,000,000,000,000,000","1,498,214"
201503,7,24/03/2015,7,"4,888,418,817,703",0,0,0,"121,269,868,204","69,192,518,692","1,890,598,031,894",",06",",1564121941140591643793839585239402256786",0,0,"2,352,029,812,488,320,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,238,934,026,979,960,000,000,000,000,000,000,000,000","1,189,376"
201503,7,24/03/2015,8,"5,716,610,097,734",0,0,0,"2,253,354,727,901","370,467,616,902","3,379,368,058,921",600,",191410177470265324794144556267154620311",0,0,"3,216,497,009,636,220,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,184,187,105,362,040,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,9,"6,186,685,031,984",0,0,0,"2,113,951,238,497","604,365,109,566","4,584,846,293,471",600,",2104882508550080599485905981788872914217",0,0,"376,722,899,908,175,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,507,874,965,765,920,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,10,"6,496,651,733,257",0,0,0,"107,357,627,853","-24,767,070,589","2,113,077,176,852",600,",2120168222835794885200191696074587199931",0,0,"4,154,178,751,523,810,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,799,133,488,027,420,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,11,"6,586,365,721,401",0,0,0,"-906,928,702,652","124,716,115,952","1,204,747,405,309",",6",",2036882508550080599485905981788872914217",0,0,"4,269,703,249,999,060,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,405,807,692,290,230,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,12,"6,662,789,874,017",0,0,0,"1,187,273,371,213","654,841,063,049","784,623,404,493",",6",",1971211964394632509911558401951814577616",0,0,"4,369,364,158,114,540,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,049,824,627,007,490,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,13,"6,711,636,313,055",0,0,0,"2,474,535,932,435","170,742,028,702","469,317,988,815",",6",",1904200413311985361390667886550777676121",0,0,"4,433,664,617,344,750,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,788,043,631,173,400,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,14,"665,505,127,151",0,0,0,"4,309,072,322,101","714,840,297,282","1,441,965,017,722",",6",",1726644413311985361390667886550777676121",0,0,"4,359,220,318,408,430,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,579,743,122,004,220,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,15,"6,452,339,580,162",0,0,0,"4,427,096,901,116","664,926,468,492","635,007,810,843",",6",",2993445831751701673447405475203259945621",0,0,"4,097,702,638,344,040,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,987,121,258,978,320,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,16,"6,554,780,693,822",0,0,0,"2,724,787,726,855","955,267,961,399","974,429,359,141",",6",",1879431647354538552880029588678437250589",0,0,"422,885,057,280,910,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,877,430,275,522,870,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,17,"6,373,354,838,545",0,0,0,"3,042,081,531,906","598,131,334,283","2,301,565,198,065",",6",",2038158579978652028057334553217444342788",0,0,"399,799,461,702,487,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,170,145,822,295,810,000,000,000,000,000,000,000,000",0
201503,7,24/03/2015,18,"6,224,754,677,735",0,0,0,"2,109,890,118,626","449,474,683,307","281,713,942,662",",06",",1977311079978652028057334553217444342788",0,0,"3,813,734,786,849,260,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"800,946,891,406,855,000,000,000,000,000,000,000,000","4,006,617"
201503,7,24/03/2015,19,"6,601,406,286,339",0,0,0,"3,077,536,928,418","-1,431,726,750,961","3,513,828,738,409",",06",",2083520351407223456628763124646015771359",0,0,"4,289,226,026,714,800,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,544,339,656,705,910,000,000,000,000,000,000,000,000","4,129,806"
