MONTH;VERSION;DATE;HOUR;SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh);SCHEDULED EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh);SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh);REMUNERATION FOR SYSTEM PRIMARY CONTROL (€);REMUNERATION FOR SYSTEM SECONDARY CONTROL (€);REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€);REMUNERATION FOR STANDING ENERGY RESERVE (€);REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€);REMUNERATION FOR BLACK START (€);ADDITIONAL COST FOR NATURAL GAS PROVISION (€);REMUNERATION FOR CONTRACTED UNITS (€);REMUNERATION FOR EMERGENCY RESERVE UNITS (€);REMUNERATION FOR EMERGENCY IMPORTS (€);REMUNERATION FOR EMERGENCY EXPORTS (€);REMUNERATION FOR CROSS-BORDER MECHANISM (€);REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€);AMOUNT IN DAS FOR PRODUCTION FROM CONTRACTED UNITS (€);GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€);AMOUNT IN DAS FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€);GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€);IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€);EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€);AMOUNT IN DAS FOR RETURN OF EMERGENCY IMPORTS INCLUDED IN DAS (€);AMOUNT IN DAS FOR RETURN OF EMERGENCY EXPORTS INCLUDED IN DAS (€);IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€);EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€)
201011;10;8/11/2010;4;3921,750147;210;60;115,5;3762;0;0;0;0;0;0;0;0;0;0;17636,64191;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;5;3855,124887;180;30;115,5;3762;0;0;0;0;0;0;0;0;0;0;18053,78513;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;6;3939,476864;180;30;140;3762;0;0;0;0;0;0;0;0;0;0;17663,71058;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;7;4326,004886;171;21;140;4375,16245;0;0;0;0;0;0;0;0;0;0;18579,01356;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;8;4851,444171;277;115;140;5795,948595;0;0;0;0;0;0;0;0;0;0;12140,46852;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;9;5446,959168;457;295;140;6181,67319;0;0;0;0;0;0;0;0;0;0;9222,332673;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;10;5871,011981;262;100;140;7738,5495;0;0;0;0;0;0;0;0;0;0;9142,699951;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;11;6073,454111;262;100;140;8060,166667;0;0;0;0;0;0;0;0;0;0;9177,064483;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;12;6289,737363;292;130;140;8110,406667;0;0;0;0;0;0;0;0;0;0;9355,394579;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;13;6490,148745;292;130;140;8097,744661;0;0;0;0;0;0;0;0;0;0;7797,255641;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;14;6478,341428;292;130;140;8073,345517;0;0;0;0;0;0;0;0;0;0;7565,047652;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;15;6178,917446;247;85;140;7657,265961;0;0;0;0;0;0;0;0;0;0;8834,917995;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;16;5914,474893;287;125;140;7462,569333;0;0;0;0;0;0;0;0;0;0;8769,386979;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;17;5939,218059;287;125;140;7522,5414;0;0;0;0;0;0;0;0;0;0;9161,983228;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;18;6274,342104;287;125;140;7618,956667;0;0;0;0;0;0;0;0;0;0;9422,904453;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;19;6717,780803;430;268;140;8544,77426;0;0;0;0;0;0;0;0;0;0;9779,989218;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;20;6753,096739;420;258;140;8603,106667;0;0;0;0;0;0;0;0;0;0;9805,495855;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;21;6647,877142;395;233;140;8284,540211;0;0;0;0;0;0;0;0;0;0;9563,30496;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;22;6279,455768;307;145;140;8031,756667;0;0;0;0;0;0;0;0;0;0;9515,74111;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;23;5634,487069;267;105;140;268,3032227;0;0;0;0;0;0;0;0;0;0;12657,8015;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;24;5174,952004;245;95;140;213,0957081;0;0;0;0;0;0;0;0;0;0;8895,327785;0;0;0;0;0;0;0;0;0;0
201011;10;8/11/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;1;4682,399116;180;30;140;2126,514169;0;0;436,025578;0;0;0;0;0;0;0;15763,47145;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;2;4364,185875;433;258;140;2834,6472;0;0;419,4909992;0;0;0;0;0;0;0;16869,60021;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;3;4259,01068;405;255;140;2850,111;0;0;400,0856726;0;0;0;0;0;0;0;17783,75633;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;4;4122,398097;368;215;115,5;2845,6956;0;0;369,39108;0;0;0;0;0;0;0;16069,05505;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;5;4113,034585;244;60;66;2864,9412;0;0;341,9257457;0;0;0;0;0;0;0;10256,62513;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;6;4210,225264;254;70;66;2867,8518;0;0;359,7171027;0;0;0;0;0;0;0;23315,81883;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;7;4616,623067;340;140;80;2857,931109;0;0;444,2478248;0;0;0;0;0;0;0;23351,90991;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;8;5259,829482;222;0;140;2400,424358;0;0;543,2142633;0;0;0;0;0;0;0;20576,25103;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;9;5755,288187;313;105;140;3151,39638;0;0;674,3195977;0;0;0;0;0;0;0;7232,746741;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;10;6199,776169;360;125;140;6378,933333;0;0;785,4492981;0;0;0;0;0;0;0;8003,008293;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;11;6303,048713;360;152;140;6626,447497;0;0;818,138599;0;0;0;0;0;0;0;12394,46347;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;12;6432,190491;340;124;140;6673,574683;0;0;843,9776809;0;0;0;0;0;0;0;13232,93651;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;13;6451,375182;336;120;140;6672,783333;0;0;847,8916555;0;0;0;0;0;0;0;13233,29532;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;14;6385,647826;341;120;140;6653,985625;0;0;831,0151359;0;0;0;0;0;0;0;10246,33411;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;15;6055,292395;282;30;140;6473,874314;0;0;727,0942934;0;0;0;0;0;0;0;13080,00562;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;16;5859,594045;277;25;140;6403,820558;0;0;679,9247506;0;0;0;0;0;0;0;14581,65557;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;17;5911,838243;272;20;140;6401,67;0;0;690,8860661;0;0;0;0;0;0;0;12856,49229;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;18;6436,807225;345;106;140;6790,193454;0;0;840,535545;0;0;0;0;0;0;0;12137,16194;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;19;6869,507549;490;228;140;7751,717567;0;0;989,0985404;0;0;0;0;0;0;0;4615,450409;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;20;6932,908154;493;208;140;7765,245517;0;0;1001,232018;0;0;0;0;0;0;0;4909,854588;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;21;6845,061383;439;177;140;7566,416667;0;0;968,1821638;0;0;0;0;0;0;0;4241,805335;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;22;6337,218665;355;70;140;6890,521067;0;0;806,0591761;0;0;0;0;0;0;0;11683,76582;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;23;5653,535256;393;95;140;5499,8229;0;0;648,8468988;0;0;0;0;0;0;0;14132,06328;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;24;5181,366812;321;30;140;530,746878;0;0;533,2503147;0;0;0;0;0;0;0;9251,123251;0;0;0;0;0;0;0;0;0;0
201011;10;9/11/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201011;10;10/11/2010;1;4680,116116;337;95;98;3634,35;0;0;0;0;0;0;0;0;0;0;16617,48303;0;0;0;0;0;0;0;0;0;0
